departamentocodigo,Departamento,municipiocodigo,Municipio,Nombre_comercial,bandera,Direccion,producto,precio,estado,fecharegistro,periodo,mes,Dir2,Full_Address,Coords
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS BIOMAX COLINA,BIOMAX,AVENIDA CARRERA 72 No. 132A- 27,GASOLINA CORRIENTE OXIGENADA,8690,1,2018-05-02,2018,5,AVENIDA CARRERA 72 No. 132A- 27,"AVENIDA CARRERA 72 No. 132A- 27, Bogota d.c., Colombia","(4.68692, -74.09558)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS BIOMAX COLINA,BIOMAX,AVENIDA CARRERA 72 No. 132A- 27,GASOLINA EXTRA OXIGENADA,11450,1,2018-05-02,2018,5,AVENIDA CARRERA 72 No. 132A- 27,"AVENIDA CARRERA 72 No. 132A- 27, Bogota d.c., Colombia","(4.68692, -74.09558)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS BIOMAX COLINA,BIOMAX,AVENIDA CARRERA 72 No. 132A- 27,BIODIESEL EXTRA,8170,1,2018-05-02,2018,5,AVENIDA CARRERA 72 No. 132A- 27,"AVENIDA CARRERA 72 No. 132A- 27, Bogota d.c., Colombia","(4.68692, -74.09558)"
5,ANTIOQUIA,5001,MEDELLIN,CONDOR DE COLOMBIA SAS,TERPEL,CARRERA 68 No. 43-15,GASOLINA EXTRA OXIGENADA,11300,1,2018-05-02,2018,5,CARRERA 68 No. 43-15,"CARRERA 68 No. 43-15, Medellin, Colombia","(6.24539, -75.58697)"
5,ANTIOQUIA,5001,MEDELLIN,CONDOR DE COLOMBIA SAS,TERPEL,CARRERA 68 No. 43-15,BIODIESEL EXTRA,8480,1,2018-05-02,2018,5,CARRERA 68 No. 43-15,"CARRERA 68 No. 43-15, Medellin, Colombia","(6.24539, -75.58697)"
5,ANTIOQUIA,5001,MEDELLIN,CONDOR DE COLOMBIA SAS,TERPEL,CARRERA 68 No. 43-15,GASOLINA CORRIENTE OXIGENADA,8970,1,2018-05-02,2018,5,CARRERA 68 No. 43-15,"CARRERA 68 No. 43-15, Medellin, Colombia","(6.24539, -75.58697)"
5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO TECNICENTRO LOS COLORES,MOBIL,Calle 53 No 72 - 7,GASOLINA EXTRA OXIGENADA,11990,1,2018-05-03,2018,5,Calle 53 No 72 - 7,"Calle 53 No 72 - 7, Medellin, Colombia","(6.24919, -75.56185)"
5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO TECNICENTRO LOS COLORES,MOBIL,Calle 53 No 72 - 7,GASOLINA CORRIENTE OXIGENADA,9080,1,2018-05-03,2018,5,Calle 53 No 72 - 7,"Calle 53 No 72 - 7, Medellin, Colombia","(6.24919, -75.56185)"
5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO TECNICENTRO LOS COLORES,MOBIL,Calle 53 No 72 - 7,BIODIESEL EXTRA,8460,1,2018-05-03,2018,5,Calle 53 No 72 - 7,"Calle 53 No 72 - 7, Medellin, Colombia","(6.24919, -75.56185)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS TEXACO MATATIGRES,TEXACO,AV  CRA 27 N 30  06 Sur,GASOLINA CORRIENTE OXIGENADA,9138,1,2018-05-03,2018,5,AV  CRA 27 N 30  06 Sur,"AV  CRA 27 N 30  06 Sur, Bogota d.c., Colombia","(4.59745, -74.10075)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS TEXACO MATATIGRES,TEXACO,AV  CRA 27 N 30  06 Sur,BIOACEM AL 9%,8450,1,2018-05-03,2018,5,AV  CRA 27 N 30  06 Sur,"AV  CRA 27 N 30  06 Sur, Bogota d.c., Colombia","(4.59745, -74.10075)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS TEXACO MATATIGRES,TEXACO,AV  CRA 27 N 30  06 Sur,BIODIESEL EXTRA,8450,1,2018-05-03,2018,5,AV  CRA 27 N 30  06 Sur,"AV  CRA 27 N 30  06 Sur, Bogota d.c., Colombia","(4.59745, -74.10075)"
5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO INVERSIONES OIL,ZEUSS,Carrera 87 C No 31A 45,BIODIESEL EXTRA,8440,1,2018-05-04,2018,5,Carrera 87 C No 31A 45,"Carrera 87 C No 31A 45, Medellin, Colombia","(6.2441, -75.61317)"
5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO INVERSIONES OIL,ZEUSS,Carrera 87 C No 31A 45,GASOLINA CORRIENTE OXIGENADA,8890,1,2018-05-04,2018,5,Carrera 87 C No 31A 45,"Carrera 87 C No 31A 45, Medellin, Colombia","(6.2441, -75.61317)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO TEXACO NQS,TEXACO,Avenida 30 No 75-56,GASOLINA CORRIENTE OXIGENADA,8640,1,2018-05-02,2018,5,Avenida 30 No 75-56,"Avenida 30 No 75-56, Bogota d.c., Colombia","(4.59959, -74.10589)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO TEXACO NQS,TEXACO,Avenida 30 No 75-56,GASOLINA EXTRA OXIGENADA,11940,1,2018-05-02,2018,5,Avenida 30 No 75-56,"Avenida 30 No 75-56, Bogota d.c., Colombia","(4.59959, -74.10589)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS CALLE 80,TERPEL,CALLE 80 No. 69 Q-50,GASOLINA CORRIENTE OXIGENADA,8744,1,2018-05-04,2018,5,CALLE 80 No. 69 Q-50,"CALLE 80 No. 69 Q-50, Bogota d.c., Colombia","(4.69078, -74.08416)"
5,ANTIOQUIA,5001,MEDELLIN,SERVICENTRO LAS BRISAS,TERPEL,CARRERA 65 No. 101 - 67,GASOLINA EXTRA OXIGENADA,11630,1,2018-05-02,2018,5,CARRERA 65 No. 101 - 67,"CARRERA 65 No. 101 - 67, Medellin, Colombia","(6.22931, -75.58294)"
5,ANTIOQUIA,5001,MEDELLIN,SERVICENTRO LAS BRISAS,TERPEL,CARRERA 65 No. 101 - 67,BIODIESEL EXTRA,8450,1,2018-05-02,2018,5,CARRERA 65 No. 101 - 67,"CARRERA 65 No. 101 - 67, Medellin, Colombia","(6.22931, -75.58294)"
5,ANTIOQUIA,5001,MEDELLIN,SERVICENTRO LAS BRISAS,TERPEL,CARRERA 65 No. 101 - 67,GASOLINA CORRIENTE OXIGENADA,8790,1,2018-05-02,2018,5,CARRERA 65 No. 101 - 67,"CARRERA 65 No. 101 - 67, Medellin, Colombia","(6.22931, -75.58294)"
5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO COOTRASANA,TERPEL,CARRERA 72 No. 41SUR-159 SAN ANTONIO DE PRADO,BIODIESEL EXTRA,8260,1,2018-05-03,2018,5,CARRERA 72 No. 41SUR-159 SAN ANTONIO DE PRADO,"CARRERA 72 No. 41SUR-159 SAN ANTONIO DE PRADO, Medellin, Colombia","(6.18352, -75.65139)"
5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO COOTRASANA,TERPEL,CARRERA 72 No. 41SUR-159 SAN ANTONIO DE PRADO,GASOLINA EXTRA OXIGENADA,11170,1,2018-05-03,2018,5,CARRERA 72 No. 41SUR-159 SAN ANTONIO DE PRADO,"CARRERA 72 No. 41SUR-159 SAN ANTONIO DE PRADO, Medellin, Colombia","(6.18352, -75.65139)"
5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO COOTRASANA,TERPEL,CARRERA 72 No. 41SUR-159 SAN ANTONIO DE PRADO,GASOLINA CORRIENTE OXIGENADA,8590,1,2018-05-03,2018,5,CARRERA 72 No. 41SUR-159 SAN ANTONIO DE PRADO,"CARRERA 72 No. 41SUR-159 SAN ANTONIO DE PRADO, Medellin, Colombia","(6.18352, -75.65139)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,MOBIL LLANTA BAJA,BIOMAX,Calle 129 No 53A-31,BIODIESEL EXTRA,8256,1,2018-05-03,2018,5,Calle 129 No 53A-31,"Calle 129 No 53A-31, Bogota d.c., Colombia","(4.71627, -74.06041)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,MOBIL LLANTA BAJA,BIOMAX,Calle 129 No 53A-31,BIOACEM AL 9%,8256,1,2018-05-03,2018,5,Calle 129 No 53A-31,"Calle 129 No 53A-31, Bogota d.c., Colombia","(4.71627, -74.06041)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,MOBIL LLANTA BAJA,BIOMAX,Calle 129 No 53A-31,GASOLINA CORRIENTE OXIGENADA,8623,1,2018-05-03,2018,5,Calle 129 No 53A-31,"Calle 129 No 53A-31, Bogota d.c., Colombia","(4.71627, -74.06041)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,SOCIEDAD INTERNACIONAL DE TRANSPORTE MASIVO SA - CIUDAD MOVIL SA,MOBIL,CALLE 183 No. 51-65,BIOACEM AL 9%,7542,1,2018-05-02,2018,5,CALLE 183 No. 51-65,"CALLE 183 No. 51-65, Bogota d.c., Colombia","(4.76245, -74.04919)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,SOCIEDAD INTERNACIONAL DE TRANSPORTE MASIVO SA - CIUDAD MOVIL SA,MOBIL,CALLE 183 No. 51-65,BIODIESEL EXTRA,7542,1,2018-05-02,2018,5,CALLE 183 No. 51-65,"CALLE 183 No. 51-65, Bogota d.c., Colombia","(4.76245, -74.04919)"
5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO CARIBE MEDELLIN,MOBIL,CARRERA 64 C NO 72 226,GASOLINA CORRIENTE OXIGENADA,9050,1,2018-05-02,2018,5,CARRERA 64 C NO 72 226,"CARRERA 64 C NO 72 226, Medellin, Colombia","(6.27216, -75.57334)"
5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO CARIBE MEDELLIN,MOBIL,CARRERA 64 C NO 72 226,BIODIESEL EXTRA,8470,1,2018-05-02,2018,5,CARRERA 64 C NO 72 226,"CARRERA 64 C NO 72 226, Medellin, Colombia","(6.27216, -75.57334)"
5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO CARIBE MEDELLIN,MOBIL,CARRERA 64 C NO 72 226,GASOLINA EXTRA OXIGENADA,11990,1,2018-05-02,2018,5,CARRERA 64 C NO 72 226,"CARRERA 64 C NO 72 226, Medellin, Colombia","(6.27216, -75.57334)"
5,ANTIOQUIA,5088,BELLO,EDS LA GRANJA,TEXACO,VEREDA CUARTAS,BIODIESEL EXTRA,8690,1,2018-05-03,2018,5,VEREDA CUARTAS,"VEREDA CUARTAS, Bello, Colombia","(6.40563, -75.60016)"
5,ANTIOQUIA,5088,BELLO,EDS LA GRANJA,TEXACO,VEREDA CUARTAS,GASOLINA EXTRA OXIGENADA,11820,1,2018-05-03,2018,5,VEREDA CUARTAS,"VEREDA CUARTAS, Bello, Colombia","(6.40563, -75.60016)"
5,ANTIOQUIA,5088,BELLO,EDS LA GRANJA,TEXACO,VEREDA CUARTAS,GASOLINA CORRIENTE OXIGENADA,9190,1,2018-05-03,2018,5,VEREDA CUARTAS,"VEREDA CUARTAS, Bello, Colombia","(6.40563, -75.60016)"
5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO COLIBRI SAS,MOBIL,CALLE 36 No. 53-67,BIODIESEL EXTRA,8570,1,2018-05-02,2018,5,CALLE 36 No. 53-67,"CALLE 36 No. 53-67, Medellin, Colombia","(6.24399, -75.60066)"
5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO COLIBRI SAS,MOBIL,CALLE 36 No. 53-67,GASOLINA EXTRA OXIGENADA,11810,1,2018-05-02,2018,5,CALLE 36 No. 53-67,"CALLE 36 No. 53-67, Medellin, Colombia","(6.24399, -75.60066)"
5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO COLIBRI SAS,MOBIL,CALLE 36 No. 53-67,GASOLINA CORRIENTE OXIGENADA,8650,1,2018-05-02,2018,5,CALLE 36 No. 53-67,"CALLE 36 No. 53-67, Medellin, Colombia","(6.24399, -75.60066)"
5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO AUTOMOTRIZ LA MILAGROSA,TEXACO,CARRERA 30 No. 40A-84,GASOLINA CORRIENTE OXIGENADA,9071,1,2018-05-02,2018,5,CARRERA 30 No. 40A-84,"CARRERA 30 No. 40A-84, Medellin, Colombia","(6.23698, -75.55481)"
5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO AUTOMOTRIZ LA MILAGROSA,TEXACO,CARRERA 30 No. 40A-84,BIODIESEL EXTRA,8620,1,2018-05-02,2018,5,CARRERA 30 No. 40A-84,"CARRERA 30 No. 40A-84, Medellin, Colombia","(6.23698, -75.55481)"
5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO AUTOMOTRIZ LA MILAGROSA,TEXACO,CARRERA 30 No. 40A-84,GASOLINA EXTRA OXIGENADA,12037,1,2018-05-02,2018,5,CARRERA 30 No. 40A-84,"CARRERA 30 No. 40A-84, Medellin, Colombia","(6.23698, -75.55481)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO CALLE 190,TERPEL,CARRERA 7 No.190-50,BIOACEM AL 9%,8165,1,2018-05-02,2018,5,CARRERA 7 No.190-50,"CARRERA 7 No.190-50, Bogota d.c., Colombia","(4.76784, -74.02753)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO CALLE 190,TERPEL,CARRERA 7 No.190-50,GASOLINA CORRIENTE OXIGENADA,8713,1,2018-05-02,2018,5,CARRERA 7 No.190-50,"CARRERA 7 No.190-50, Bogota d.c., Colombia","(4.76784, -74.02753)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO CALLE 190,TERPEL,CARRERA 7 No.190-50,BIODIESEL EXTRA,10500,1,2018-05-02,2018,5,CARRERA 7 No.190-50,"CARRERA 7 No.190-50, Bogota d.c., Colombia","(4.76784, -74.02753)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO COMERCIALIZADORA DE BIENES Y SERVICIOS CBYS SA - BETCO,ESSO,Avenida Boyaca Nº 15 - 69,GASOLINA CORRIENTE OXIGENADA,8740,1,2018-05-02,2018,5,Avenida Boyaca Nº 15 - 69,"Avenida Boyaca Nº 15 - 69, Bogota d.c., Colombia","(4.68433, -74.09736)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO COMERCIALIZADORA DE BIENES Y SERVICIOS CBYS SA - BETCO,ESSO,Avenida Boyaca Nº 15 - 69,BIOACEM AL 9%,8040,1,2018-05-02,2018,5,Avenida Boyaca Nº 15 - 69,"Avenida Boyaca Nº 15 - 69, Bogota d.c., Colombia","(4.68433, -74.09736)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO COMERCIALIZADORA DE BIENES Y SERVICIOS CBYS SA - BETCO,ESSO,Avenida Boyaca Nº 15 - 69,BIODIESEL EXTRA,8040,1,2018-05-02,2018,5,Avenida Boyaca Nº 15 - 69,"Avenida Boyaca Nº 15 - 69, Bogota d.c., Colombia","(4.68433, -74.09736)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO COMERCIALIZADORA DE BIENES Y SERVICIOS CBYS SA - BETCO,ESSO,Avenida Boyaca Nº 15 - 69,GASOLINA EXTRA OXIGENADA,11780,1,2018-05-02,2018,5,Avenida Boyaca Nº 15 - 69,"Avenida Boyaca Nº 15 - 69, Bogota d.c., Colombia","(4.68433, -74.09736)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO AUTOMOTRIZ VILLA JAVIER,OCTANO,CARRERA 7 No. 8-13 SUR,BIOACEM AL 9%,8159,1,2018-05-03,2018,5,CARRERA 7 No. 8-13 SUR,"CARRERA 7 No. 8-13 SUR, Bogota d.c., Colombia","(4.58095, -74.08546)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO AUTOMOTRIZ VILLA JAVIER,OCTANO,CARRERA 7 No. 8-13 SUR,BIODIESEL EXTRA,8159,1,2018-05-03,2018,5,CARRERA 7 No. 8-13 SUR,"CARRERA 7 No. 8-13 SUR, Bogota d.c., Colombia","(4.58095, -74.08546)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO AUTOMOTRIZ VILLA JAVIER,OCTANO,CARRERA 7 No. 8-13 SUR,GASOLINA CORRIENTE OXIGENADA,8899,1,2018-05-03,2018,5,CARRERA 7 No. 8-13 SUR,"CARRERA 7 No. 8-13 SUR, Bogota d.c., Colombia","(4.58095, -74.08546)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO EL TREBOL CON CALLE 57,TERPEL,CARRERA 57 R SUR No 76A - 77,GASOLINA CORRIENTE OXIGENADA,8790,1,2018-05-07,2018,5,CARRERA 57 R SUR No 76A - 77,"CARRERA 57 R SUR No 76A - 77, Bogota d.c., Colombia","(4.71189, -74.06814)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO EL TREBOL CON CALLE 57,TERPEL,CARRERA 57 R SUR No 76A - 77,BIOACEM AL 9%,8135,1,2018-05-07,2018,5,CARRERA 57 R SUR No 76A - 77,"CARRERA 57 R SUR No 76A - 77, Bogota d.c., Colombia","(4.71189, -74.06814)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO EL TREBOL CON CALLE 57,TERPEL,CARRERA 57 R SUR No 76A - 77,BIODIESEL EXTRA,8135,1,2018-05-07,2018,5,CARRERA 57 R SUR No 76A - 77,"CARRERA 57 R SUR No 76A - 77, Bogota d.c., Colombia","(4.71189, -74.06814)"
5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO AUTOMOTRIZ COMBUSCOL ITAGUI,TEXACO,CARRERA 52D No. 74-79,GASOLINA EXTRA OXIGENADA,11920,1,2018-05-02,2018,5,CARRERA 52D No. 74-79,"CARRERA 52D No. 74-79, Itagui, Colombia","(6.18669, -75.59828)"
5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO AUTOMOTRIZ COMBUSCOL ITAGUI,TEXACO,CARRERA 52D No. 74-79,GASOLINA CORRIENTE OXIGENADA,8960,1,2018-05-02,2018,5,CARRERA 52D No. 74-79,"CARRERA 52D No. 74-79, Itagui, Colombia","(6.18669, -75.59828)"
5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO AUTOMOTRIZ COMBUSCOL ITAGUI,TEXACO,CARRERA 52D No. 74-79,BIODIESEL EXTRA,8510,1,2018-05-02,2018,5,CARRERA 52D No. 74-79,"CARRERA 52D No. 74-79, Itagui, Colombia","(6.18669, -75.59828)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO INCOCENTRO,TERPEL,AVENIDA CALLE 57 R SUR (AUTOPISTA SUR) No. 64-46,GASOLINA EXTRA OXIGENADA,11400,1,2018-05-02,2018,5,AVENIDA CALLE 57 R SUR (AUTOPISTA SUR) No. 64-46,"AVENIDA CALLE 57 R SUR (AUTOPISTA SUR) No. 64-46, Bogota d.c., Colombia","(4.60338, -74.12261)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO INCOCENTRO,TERPEL,AVENIDA CALLE 57 R SUR (AUTOPISTA SUR) No. 64-46,GASOLINA CORRIENTE OXIGENADA,9130,1,2018-05-02,2018,5,AVENIDA CALLE 57 R SUR (AUTOPISTA SUR) No. 64-46,"AVENIDA CALLE 57 R SUR (AUTOPISTA SUR) No. 64-46, Bogota d.c., Colombia","(4.60338, -74.12261)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO INCOCENTRO,TERPEL,AVENIDA CALLE 57 R SUR (AUTOPISTA SUR) No. 64-46,BIOACEM AL 9%,8450,1,2018-05-02,2018,5,AVENIDA CALLE 57 R SUR (AUTOPISTA SUR) No. 64-46,"AVENIDA CALLE 57 R SUR (AUTOPISTA SUR) No. 64-46, Bogota d.c., Colombia","(4.60338, -74.12261)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO INCOCENTRO,TERPEL,AVENIDA CALLE 57 R SUR (AUTOPISTA SUR) No. 64-46,BIODIESEL EXTRA,8450,1,2018-05-02,2018,5,AVENIDA CALLE 57 R SUR (AUTOPISTA SUR) No. 64-46,"AVENIDA CALLE 57 R SUR (AUTOPISTA SUR) No. 64-46, Bogota d.c., Colombia","(4.60338, -74.12261)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO ANDALUCIA,TERPEL,CALLE 44 SUR N 23 B -24,GASOLINA CORRIENTE OXIGENADA,8494,1,2018-05-02,2018,5,CALLE 44 SUR N 23 B -24,"CALLE 44 SUR N 23 B -24, Bogota d.c., Colombia","(4.5767, -74.12734)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO ANDALUCIA,TERPEL,CALLE 44 SUR N 23 B -24,BIODIESEL EXTRA,7979,1,2018-05-02,2018,5,CALLE 44 SUR N 23 B -24,"CALLE 44 SUR N 23 B -24, Bogota d.c., Colombia","(4.5767, -74.12734)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO ANDALUCIA,TERPEL,CALLE 44 SUR N 23 B -24,BIOACEM AL 9%,7979,1,2018-05-02,2018,5,CALLE 44 SUR N 23 B -24,"CALLE 44 SUR N 23 B -24, Bogota d.c., Colombia","(4.5767, -74.12734)"
5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO TERPEL ITAGUI,TERPEL,Calle 45 No.50-28,GASOLINA EXTRA OXIGENADA,11070,1,2018-05-10,2018,5,Calle 45 No.50-28,"Calle 45 No.50-28, Itagui, Colombia","(6.17041, -75.61309)"
5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO TERPEL ITAGUI,TERPEL,Calle 45 No.50-28,BIODIESEL EXTRA,8140,1,2018-05-10,2018,5,Calle 45 No.50-28,"Calle 45 No.50-28, Itagui, Colombia","(6.17041, -75.61309)"
5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO TERPEL ITAGUI,TERPEL,Calle 45 No.50-28,GASOLINA CORRIENTE OXIGENADA,8630,1,2018-05-10,2018,5,Calle 45 No.50-28,"Calle 45 No.50-28, Itagui, Colombia","(6.17041, -75.61309)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICO AUTOMOTRIZ VILLA HERMOSA,OCTANO,DIAGONAL 97B SUR No. 5 I ESTE 94,GASOLINA CORRIENTE OXIGENADA,8790,1,2018-05-02,2018,5,DIAGONAL 97B SUR No. 5 I ESTE 94,"DIAGONAL 97B SUR No. 5 I ESTE 94, Bogota d.c., Colombia","(4.49289, -74.10307)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICO AUTOMOTRIZ VILLA HERMOSA,OCTANO,DIAGONAL 97B SUR No. 5 I ESTE 94,BIOACEM AL 9%,8140,1,2018-05-02,2018,5,DIAGONAL 97B SUR No. 5 I ESTE 94,"DIAGONAL 97B SUR No. 5 I ESTE 94, Bogota d.c., Colombia","(4.49289, -74.10307)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICO AUTOMOTRIZ VILLA HERMOSA,OCTANO,DIAGONAL 97B SUR No. 5 I ESTE 94,BIODIESEL EXTRA,8140,1,2018-05-02,2018,5,DIAGONAL 97B SUR No. 5 I ESTE 94,"DIAGONAL 97B SUR No. 5 I ESTE 94, Bogota d.c., Colombia","(4.49289, -74.10307)"
5,ANTIOQUIA,5615,CANON DE RIO CLARO,ESTACION DE SERVICIO TERPEL TRANVIA,TERPEL,CARRERA 39A No. 62-30,GASOLINA EXTRA OXIGENADA,11070,1,2018-05-02,2018,5,CARRERA 39A No. 62-30,"CARRERA 39A No. 62-30, Canon de rio claro, Colombia","('NA', 'NA')"
5,ANTIOQUIA,5615,CANON DE RIO CLARO,ESTACION DE SERVICIO TERPEL TRANVIA,TERPEL,CARRERA 39A No. 62-30,BIODIESEL EXTRA,8450,1,2018-05-02,2018,5,CARRERA 39A No. 62-30,"CARRERA 39A No. 62-30, Canon de rio claro, Colombia","('NA', 'NA')"
5,ANTIOQUIA,5615,CANON DE RIO CLARO,ESTACION DE SERVICIO TERPEL TRANVIA,TERPEL,CARRERA 39A No. 62-30,GASOLINA CORRIENTE OXIGENADA,9090,1,2018-05-02,2018,5,CARRERA 39A No. 62-30,"CARRERA 39A No. 62-30, Canon de rio claro, Colombia","('NA', 'NA')"
5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO TEXACO DITAIRES,TEXACO,CALLE 36 No. 59-68,BIODIESEL EXTRA,8460,1,2018-05-03,2018,5,CALLE 36 No. 59-68,"CALLE 36 No. 59-68, Itagui, Colombia","(6.17104, -75.62726)"
5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO TEXACO DITAIRES,TEXACO,CALLE 36 No. 59-68,GASOLINA EXTRA OXIGENADA,11790,1,2018-05-03,2018,5,CALLE 36 No. 59-68,"CALLE 36 No. 59-68, Itagui, Colombia","(6.17104, -75.62726)"
5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO TEXACO DITAIRES,TEXACO,CALLE 36 No. 59-68,GASOLINA CORRIENTE OXIGENADA,9090,1,2018-05-03,2018,5,CALLE 36 No. 59-68,"CALLE 36 No. 59-68, Itagui, Colombia","(6.17104, -75.62726)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS SANTA FE,TERPEL,AVENIDA CARRERA 30 No. 26-80 SUR,BIOACEM AL 9%,8625,1,2018-05-03,2018,5,AVENIDA CARRERA 30 No. 26-80 SUR,"AVENIDA CARRERA 30 No. 26-80 SUR, Bogota d.c., Colombia","(4.59797, -74.10034)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS SANTA FE,TERPEL,AVENIDA CARRERA 30 No. 26-80 SUR,BIODIESEL EXTRA,8625,1,2018-05-03,2018,5,AVENIDA CARRERA 30 No. 26-80 SUR,"AVENIDA CARRERA 30 No. 26-80 SUR, Bogota d.c., Colombia","(4.59797, -74.10034)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS SANTA FE,TERPEL,AVENIDA CARRERA 30 No. 26-80 SUR,GASOLINA CORRIENTE OXIGENADA,9098,1,2018-05-03,2018,5,AVENIDA CARRERA 30 No. 26-80 SUR,"AVENIDA CARRERA 30 No. 26-80 SUR, Bogota d.c., Colombia","(4.59797, -74.10034)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,MOBIL LA GRAN AVENIDA,MOBIL,Calle 22 No.14-07,BIODIESEL EXTRA,8390,1,2018-05-04,2018,5,Calle 22 No.14-07,"Calle 22 No.14-07, Bogota d.c., Colombia","(4.61071, -74.0755)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,MOBIL LA GRAN AVENIDA,MOBIL,Calle 22 No.14-07,BIOACEM AL 9%,8390,1,2018-05-04,2018,5,Calle 22 No.14-07,"Calle 22 No.14-07, Bogota d.c., Colombia","(4.61071, -74.0755)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,MOBIL LA GRAN AVENIDA,MOBIL,Calle 22 No.14-07,GASOLINA CORRIENTE OXIGENADA,9090,1,2018-05-04,2018,5,Calle 22 No.14-07,"Calle 22 No.14-07, Bogota d.c., Colombia","(4.61071, -74.0755)"
